QTI_QMI_SENSOR_V2	enabled	CONFIG_QTI_QMI_SENSOR_V2=m
QTI_SCMI_C1DCVS_PROTOCOL	enabled	CONFIG_QTI_SCMI_C1DCVS_PROTOCOL=m
QTI_SCMI_GPLAF_PROTOCOL	enabled	CONFIG_QTI_SCMI_GPLAF_PROTOCOL=m
QTI_SCMI_PLH_PROTOCOL	enabled	CONFIG_QTI_SCMI_PLH_PROTOCOL=m
QTI_SCMI_PMU_PROTOCOL	enabled	CONFIG_QTI_SCMI_PMU_PROTOCOL=m
QTI_SCMI_SHARED_RAIL_PROTOCOL	enabled	CONFIG_QTI_SCMI_SHARED_RAIL_PROTOCOL=m
QTI_SDPM_CLOCK_MONITOR	enabled	CONFIG_QTI_SDPM_CLOCK_MONITOR=m
QTI_SHARED_RAIL_CLIENT	enabled	CONFIG_QTI_SHARED_RAIL_CLIENT=m
QTI_SYS_PM_VX	enabled	CONFIG_QTI_SYS_PM_VX=m
QTI_THERMAL_LIMITS_DCVS	enabled	CONFIG_QTI_THERMAL_LIMITS_DCVS=m
QTI_TZ_LOG	enabled	CONFIG_QTI_TZ_LOG=m
QTI_USERSPACE_CDEV	enabled	CONFIG_QTI_USERSPACE_CDEV=m
R8188EU	disabled	# CONFIG_R8188EU is not set
R8712U	disabled	# CONFIG_R8712U is not set
REGMAP_QTI_DEBUGFS	enabled	CONFIG_REGMAP_QTI_DEBUGFS=m
REGMAP_QTI_DEBUGFS_ALLOW_WRITE	enabled	CONFIG_REGMAP_QTI_DEBUGFS_ALLOW_WRITE=y
REGULATOR_DEBUG_CONTROL	enabled	CONFIG_REGULATOR_DEBUG_CONTROL=m
REGULATOR_PROXY_CONSUMER	enabled	CONFIG_REGULATOR_PROXY_CONSUMER=m
REGULATOR_QPNP_AMOLED	enabled	CONFIG_REGULATOR_QPNP_AMOLED=m
REGULATOR_QTI_FIXED_VOLTAGE	enabled	CONFIG_REGULATOR_QTI_FIXED_VOLTAGE=m
REGULATOR_RPMH	enabled	CONFIG_REGULATOR_RPMH=m
REGULATOR_STUB	enabled	CONFIG_REGULATOR_STUB=m
RPMSG_QCOM_GLINK_SPSS	disabled	# CONFIG_RPMSG_QCOM_GLINK_SPSS is not set
RPROC_SSR_NOTIF_TIMEOUT	enabled	CONFIG_RPROC_SSR_NOTIF_TIMEOUT=20000
RPROC_SYSMON_NOTIF_TIMEOUT	enabled	CONFIG_RPROC_SYSMON_NOTIF_TIMEOUT=20000
SCHED_WALT	enabled	CONFIG_SCHED_WALT=m
SCSI_UFS_CRYPTO_QTI	enabled	CONFIG_SCSI_UFS_CRYPTO_QTI=m
SENSORS_QTI_AMOLED_ECM	enabled	CONFIG_SENSORS_QTI_AMOLED_ECM=m
SENSORS_SSC	enabled	CONFIG_SENSORS_SSC=m
SERIAL_MSM_GENI	enabled	CONFIG_SERIAL_MSM_GENI=m
SERIAL_MSM_GENI_CONSOLE	enabled	CONFIG_SERIAL_MSM_GENI_CONSOLE=m
SERIAL_MSM_GENI_CONSOLE_DEFAULT_ENABLED	enabled	CONFIG_SERIAL_MSM_GENI_CONSOLE_DEFAULT_ENABLED=y
SERIAL_MSM_GENI_HALF_SAMPLING	enabled	CONFIG_SERIAL_MSM_GENI_HALF_SAMPLING=y
SHOW_SUSPEND_EPOCH	enabled	CONFIG_SHOW_SUSPEND_EPOCH=m
SLIM_QCOM_CTRL	disabled	# CONFIG_SLIM_QCOM_CTRL is not set
SM_CAMCC_DIWALI	enabled	CONFIG_SM_CAMCC_DIWALI=m
SM_DEBUGCC_DIWALI	enabled	CONFIG_SM_DEBUGCC_DIWALI=m
SM_DISPCC_DIWALI	enabled	CONFIG_SM_DISPCC_DIWALI=m
SM_GCC_DIWALI	enabled	CONFIG_SM_GCC_DIWALI=m
SM_GPUCC_DIWALI	enabled	CONFIG_SM_GPUCC_DIWALI=m
SM_VIDEOCC_DIWALI	enabled	CONFIG_SM_VIDEOCC_DIWALI=m
SPI_MSM_GENI	enabled	CONFIG_SPI_MSM_GENI=m
SPMI_MSM_PMIC_ARB_DEBUG	enabled	CONFIG_SPMI_MSM_PMIC_ARB_DEBUG=m
SPMI_QTI_GLINK_DEBUG	enabled	CONFIG_SPMI_QTI_GLINK_DEBUG=m
SPS	enabled	CONFIG_SPS=m
SPS_SUPPORT_NDP_BAM	enabled	CONFIG_SPS_SUPPORT_NDP_BAM=y
STM_PROTO_OST	enabled	CONFIG_STM_PROTO_OST=m
SWIOTLB_NONLINEAR	disabled	# CONFIG_SWIOTLB_NONLINEAR is not set
TOUCHSCREEN_FTS	enabled	CONFIG_TOUCHSCREEN_FTS=m
TOUCHSCREEN_FTS_DIRECTORY	enabled	CONFIG_TOUCHSCREEN_FTS_DIRECTORY="focaltech_touch"
TOUCHSCREEN_GOODIX_BRL	enabled	CONFIG_TOUCHSCREEN_GOODIX_BRL=m
TOUCHSCREEN_NT36XXX_I2C	enabled	CONFIG_TOUCHSCREEN_NT36XXX_I2C=m
TOUCHSCREEN_NT36XXX_SPI	enabled	CONFIG_TOUCHSCREEN_NT36XXX_SPI=m
TOUCHSCREEN_SYNAPTICS_DSX	enabled	CONFIG_TOUCHSCREEN_SYNAPTICS_DSX=m
UCSI_QTI_GLINK	enabled	CONFIG_UCSI_QTI_GLINK=m
UIO_MSM_SHAREDMEM	enabled	CONFIG_UIO_MSM_SHAREDMEM=m
USB_BAM	enabled	CONFIG_USB_BAM=m
USB_CONFIGFS_F_CCID	enabled	CONFIG_USB_CONFIGFS_F_CCID=m
